Gene_acc,Gene_id,DD8_1,DD8_2,DD8_3,HCZ_1,HCZ_2,HCZ_3,Desc,pg_index
2977,LdBPK_340180,2968.4,1902.4,2429.3,222.1,426.33,1006.6,"Nucleolar protein 12 (25kDa), putative",4040
2978,LdBPK_340210,83161.0,55176.0,46145.0,109480.0,92892.0,51824.0,"Domain of unknown function (DUF1935), putative",4041
2979,LdBPK_340220,58865.0,54743.0,58857.0,35775.0,12491.0,10233.0,Antimony resistance marker of 58 kDa,4042
2980,LdBPK_340240,9389.2,8676.9,5510.6,4281.3,5858.3,4370.2,"emp24/gp25L/p24 family/GOLD, putative",4044
2981,LdBPK_340270,5448.0,3366.6,5031.1,4281.3,3912.7,1155.8,"hypothetical protein, conserved",4046
2982,LdBPK_340280,24154.0,21820.0,20937.0,19661.0,21662.0,18498.0,"Regulatory subunit of type II PKA R-subunit, putative",4047
2983,LdBPK_340290,10190.0,10149.0,11908.0,5371.6,4892.3,8198.6,"pyridine nucleotide-disulphide oxidoreductase, putative",4048
2984,LdBPK_340300,66.687,430.32,105.77,861.49,512.23,337.09,"calpain-like cysteine peptidase, putative",4049
2985,LdBPK_340320,23587.0,23037.0,26198.0,16509.0,12829.0,11415.0,"hypothetical protein, conserved",4050
2986,LdBPK_340340,0.0,0.0,0.0,709.73,0.0,2066.9,"hypothetical protein, conserved",4051
2987,LdBPK_340350,4832.8,5373.4,5076.4,4660.9,6202.0,4610.9,deoxyhypusine synthase,4052
2988,LdBPK_340370,270730.0,197940.0,260780.0,212890.0,176990.0,174690.0,"eukaryotic translation initiation factor 5, putative",4054
2989,LdBPK_340380,2466.6,2964.0,2271.7,2506.9,2084.1,1950.1,"DNA-directed RNA polymerase III subunit C1, putative",4055
2990,LdBPK_340390,8753.8,3989.1,6294.6,4143.5,4230.1,7744.9,"Conserved oligomeric complex COG6, putative",4056
2991,LdBPK_340400,39842.0,42708.0,44378.0,27366.0,27498.0,12836.0,"hypothetical protein, unknown function",4057
2992,LdBPK_340490,9498.5,7579.3,5002.0,7532.5,7396.4,7562.8,"WD domain, G-beta repeat, putative",4062
2993,LdBPK_340510,34604.0,36361.0,32311.0,37968.0,34526.0,29591.0,"importin beta-1 subunit, putative",4064
2994,LdBPK_340550,762.5,486.57,537.71,0.0,0.0,0.0,"hypothetical protein, unknown function",4066
2995,LdBPK_340560,34920.0,26020.0,26984.0,38489.0,32934.0,50166.0,"Gamma-soluble NSF attachment protein (SNAP-gamma) (N-ethylmaleimide-sensitive factor attachment protein, gamma), putative",4067
2996,LdBPK_340600,63562.0,86694.0,73087.0,54096.0,59374.0,53485.0,"hypothetical protein, conserved",4070
2997,LdBPK_340620,1792.1,767.94,932.09,1140.9,1074.9,93.095,"hypothetical protein, conserved",4072
2998,LdBPK_340630,62377.0,50374.0,63669.0,72816.0,71409.0,65001.0,"enoyl-[acyl-carrier-protein] reductase, putative",4073
2999,LdBPK_340640,2842.9,2415.4,2100.8,1947.5,2368.9,1995.5,"hypothetical protein, conserved",4074
3000,LdBPK_340660,1382.4,586.24,633.1,702.26,984.85,1680.9,"hypothetical protein, unknown function",4076
3001,LdBPK_340670,87252.0,76976.0,96955.0,89384.0,83587.0,64833.0,"proteasome regulatory non-ATPase subunit 11, putative",4077
3002,LdBPK_340680,1896.7,1631.6,883.4,856.34,1329.6,2082.2,"hypothetical protein, unknown function",4078
3003,LdBPK_340690,2923.4,1568.5,1828.6,3327.1,3143.8,4279.9,"ATP-binding cassette protein subfamily C, member 8, putative",4079
3005,LdBPK_340880,14409.0,14698.0,12271.0,16512.0,10772.0,12582.0,"25 Kd elongation factor 1-beta, putative",4082
3006,LdBPK_340870,292140.0,290230.0,276610.0,340360.0,277430.0,216170.0,elongation factor 1-beta,4083
3007,LdBPK_340900,10926.0,12665.0,10116.0,12587.0,3848.7,10372.0,"serine/threonine-protein phosphatase PP1, putative",4084
3008,LdBPK_340930,3941.9,2587.5,3672.7,6494.9,5413.6,6105.5,"hypothetical protein, conserved",4086
3009,LdBPK_340960,385130.0,212110.0,289850.0,311500.0,346030.0,485280.0,"hypothetical protein, conserved",4088
3010,LdBPK_340970,181.69,842.37,835.7,1299.3,1556.8,1909.3,"hypothetical protein, conserved",4089
3011,LdBPK_340980,118340.0,49737.0,109780.0,139370.0,87275.0,228720.0,"hypothetical protein, conserved",4090
3012,LdBPK_341000,321.33,236.28,307.13,0.0,0.0,0.0,"selenoprotein, putative",4091
3013,LdBPK_341130,21303.0,19064.0,23615.0,11815.0,11746.0,29701.0,"mitochondrial ATP-dependent zinc metallopeptidase, putative",4092
3014,LdBPK_341110,64539.0,63765.0,60418.0,47428.0,38662.0,29168.0,"uracil phosphoribosyltransferase, putative",4094
3015,LdBPK_341100,48186.0,56647.0,52385.0,36212.0,43357.0,53493.0,"EF-hand domain pair, putative",4095
3016,LdBPK_341090,10410.0,8165.8,7976.3,8429.7,5197.8,6411.6,"Carnosine N-methyltransferase, putative",4096
3017,LdBPK_341080,3751.3,3456.9,3300.1,3108.9,1590.4,1637.6,"hypothetical protein, conserved",4097
3018,LdBPK_341070,1925.0,1446.1,1467.7,2283.2,2317.0,2797.2,"myosin IB heavy chain, putative",4098
3019,LdBPK_341040,15025.0,9986.6,16911.0,3972.7,16774.0,64038.0,amastin-like protein,4100
3020,LdBPK_341190,663.01,1073.5,0.0,448.83,24539.0,8316.5,"Shwachman-Bodian-Diamond syndrome (SBDS) protein/SBDS protein C-terminal domain containing protein, putative",4102
3021,LdBPK_341200,18863.0,11570.0,7680.4,14798.0,8847.1,11870.0,"Domain of Unknown Function (DUF1042), putative",4103
3022,LdBPK_341230,6468.2,4707.1,5174.2,4035.2,2928.6,4535.4,"hypothetical protein, conserved",4104
3023,LdBPK_341240,3137.1,3220.0,2342.5,2098.5,1500.1,1150.4,"Uncharacterised ACR, YggU family COG1872, putative",4105
3024,LdBPK_341250,5000.0,4987.5,5662.2,10171.0,9452.3,22330.0,"hypothetical protein, conserved",4106
3025,LdBPK_341260,21926.0,19773.0,21036.0,20373.0,16493.0,20027.0,"hypothetical protein, conserved",4107
3026,LdBPK_341280,743.1,781.62,295.2,0.0,189.62,365.34,"hypothetical protein, conserved",4108
3027,LdBPK_341290,1666.9,1116.4,1623.6,1282.1,1084.3,2945.3,ATP-dependent RNA helicase-like protein,4109
3028,LdBPK_341320,0.0,0.0,0.0,2090.8,962.29,618.17,"hypothetical protein, conserved",4110
3029,LdBPK_341370,0.0,0.0,0.0,0.0,180.11,133.45,"mitochondrial DNA polymerase I protein A, putative",4112
3030,LdBPK_341390,9044.2,5485.6,9634.3,25851.0,19116.0,17881.0,"hypothetical protein, conserved",4113
3031,LdBPK_341400,796.05,896.76,763.76,811.09,556.69,938.23,"hypothetical protein, conserved",4114
3032,LdBPK_341410,0.0,0.0,0.0,0.0,0.0,0.0,"OsmC-like protein, putative",4115
3033,LdBPK_341420,2618.8,2471.2,3453.6,3482.5,2397.8,1177.0,"hypothetical protein, conserved",4116
3034,LdBPK_341430,30814.0,23797.0,20871.0,15275.0,38404.0,35695.0,"hypothetical protein, conserved",4117
3035,LdBPK_341480,280.56,438.49,0.0,0.0,0.0,617.03,"hypothetical protein, conserved",4121
3036,LdBPK_341490,3498.2,2889.8,2328.7,5600.8,5650.7,5260.5,"hypothetical protein, unknown function",4122
3037,LdBPK_341520,53526.0,43689.0,43984.0,46554.0,45720.0,33434.0,"hypothetical protein, conserved",4123
3038,LdBPK_341530,7181.2,5570.4,6813.0,6858.0,6667.2,6441.3,"tyrosine phosphatase isoform, putative",4124
3039,LdBPK_341540,3559.0,2845.3,2035.0,5410.3,7442.1,5654.3,"hypothetical protein, conserved",4125
3040,LdBPK_341550,919.99,245.04,307.1,0.0,401.14,328.3,"R3H-associated N-terminal domain containing protein, putative",4126
3041,LdBPK_341570,3185.9,2555.6,8261.7,5435.2,3380.4,3255.4,"EAP30/Vps36 family, putative",4127
3042,LdBPK_341590,109380.0,73060.0,94729.0,135440.0,96614.0,154720.0,"hypothetical protein, conserved",4128
3043,LdBPK_341600,4763.9,7161.3,7440.0,7696.2,4334.8,6243.3,"Protein of unknown function (DUF3808), putative",4129
3044,LdBPK_341660,5037.3,1814.4,6889.0,10082.0,10909.0,16641.0,"ubiquitin-conjugating enzyme E2, putative",4131
3045,LdBPK_341750,696.5,967.98,1978.2,4668.2,3260.1,2577.1,"pyroglutamyl-peptidase I, putative",4132
3046,LdBPK_341760,0.0,1121.8,1411.4,0.0,468.31,3928.8,"hypothetical protein, conserved",4133
3047,LdBPK_341770,26945.0,24079.0,24961.0,18703.0,16445.0,15944.0,"Regulator of chromosome condensation (RCC1) repeat, putative",4134
3048,LdBPK_341810,9503.1,11035.0,21662.0,6298.4,4831.4,5480.0,"hypothetical protein, conserved",4136
3049,LdBPK_341840,11540.0,12176.0,17457.0,13218.0,8679.6,6017.2,"protein kinase, putative",4138
3050,LdBPK_341910,1796.7,1030.0,966.46,2115.5,1745.4,3030.8,eukaryotic translation initiation factor 2-alpha kinase 2,4139
3051,LdBPK_341940,1055.0,891.72,765.2,404.16,1692.4,1304.0,"hypothetical protein, conserved",4140
3052,LdBPK_341980,4043.4,4147.0,3104.1,12087.0,19123.0,15200.0,"Endonuclease/Exonuclease/phosphatase family, putative",4143
3053,LdBPK_342010,4142.4,3403.7,3918.3,2348.6,2990.5,3988.1,"Galactose oxidase, central domain containing protein, putative",4144
3054,LdBPK_342170,1096.8,1104.4,688.34,1951.1,798.67,2536.2,"hypothetical protein, conserved",4145
3055,LdBPK_342200,3937.7,5854.6,4757.5,3208.1,2268.0,4249.4,DNAj-like protein,4148
3056,LdBPK_342210,2755.9,1811.0,4073.0,6590.3,5946.2,6775.8,"hypothetical protein, conserved",4149
3057,LdBPK_342160,80582.0,79067.0,83210.0,68109.0,69673.0,61528.0,"centrin, putative",4151
3058,LdBPK_342030,3614.3,2499.5,3104.3,3645.3,3126.6,2277.8,ATP-dependent RNA helicase-like protein,4152
3059,LdBPK_342040,5996.5,6072.6,4824.5,6708.2,5966.5,6639.7,"Dynamin family, putative",4153
3060,LdBPK_342050,2426.0,2412.0,1819.4,1183.5,2021.7,2153.9,"hypothetical protein, conserved",4154
3061,LdBPK_342060,12335.0,6048.9,6973.3,70364.0,58037.0,64712.0,twinfilin,4155
3062,LdBPK_342090,101060.0,76398.0,83391.0,88534.0,83648.0,124200.0,"hypothetical protein, conserved",4156
3063,LdBPK_342100,6611.5,1300.2,8331.8,5848.6,8073.6,9644.8,"clathrin coat assembly protein AP17, putative",4157
3064,LdBPK_342110,51444.0,40745.0,44703.0,52241.0,49850.0,33042.0,"asparaginyl-tRNA synthetase, putative",4158
3065,LdBPK_342120,736.71,893.78,2604.3,812.95,3622.4,1550.1,"hypothetical protein, unknown function",4159
3066,LdBPK_342130,28674.0,24620.0,31029.0,16211.0,13039.0,14929.0,"hypothetical protein, conserved",4160
3067,LdBPK_342140,0.0,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, conserved",4161
3068,LdBPK_342280,10142.0,6940.0,8211.4,7538.7,9556.8,6834.0,"hypothetical protein, conserved",4162
3069,LdBPK_342300,9835.4,7811.5,8982.7,8038.5,9684.6,8511.8,"hypothetical protein, conserved",4163
3070,LdBPK_342320,35436.0,30491.0,35717.0,25514.0,20182.0,12670.0,protein phosphatase 2C-like protein,4164
3071,LdBPK_342390,1002.8,902.28,1359.9,2424.7,1982.5,3093.6,"hypothetical protein, conserved",4168
3072,LdBPK_342400,47257.0,39497.0,42686.0,49853.0,46402.0,40794.0,Flagellum attachment zone protein 8,4169
3073,LdBPK_342410,1698700.0,1634700.0,1836900.0,1672800.0,1511700.0,1241500.0,ALBA-domain protein 3,4170
3074,LdBPK_342420,9840.1,7877.3,8762.9,8042.6,8348.3,9144.6,"AP-3 complex subunit mu, putative",4171
3075,LdBPK_342430,101230.0,94239.0,70022.0,101750.0,96070.0,125450.0,"acyl-CoA binding protein, putative",4172
3076,LdBPK_342450,1988.8,1347.4,4709.1,6081.7,1676.8,4566.3,"ATP-dependent RNA and DNA helicase, mitochondrial, putative",4174
3077,LdBPK_342480,9591.7,5324.6,8106.7,13451.0,16796.0,20787.0,"Domain of unknown function DUF21, putative",4175
3078,LdBPK_342490,4685.2,3451.8,5015.0,8683.8,8536.3,8516.1,"Vps52 / Sac2 family, putative",4176
3079,LdBPK_342500,6850.1,9610.4,9839.5,5761.9,4772.1,3507.2,NADPH-cytochrome p450 reductase-like protein,4177
3080,LdBPK_342510,4664.6,8369.7,3707.9,2715.8,2542.4,1107.7,"WD domain, G-beta repeat, putative",4178
3081,LdBPK_342530,209490.0,199690.0,193890.0,217610.0,201800.0,107350.0,eukaryotic translation initiation factor 3 subunit g,4179
3082,LdBPK_342580,6716.8,7099.5,5899.4,2378.1,2293.9,1638.5,methyltransferase-like protein,4180
3083,LdBPK_342610,0.0,626.21,0.0,0.0,0.0,0.0,serine/threonine protein phosphatase-like protein,4182
3084,LdBPK_342620,77134.0,93384.0,78068.0,105330.0,73994.0,71426.0,"40S ribosomal protein S19 protein, putative",4183
3085,LdBPK_342640,270.67,0.0,257.13,464.37,0.0,615.54,"tuzin, putative",4185
3086,LdBPK_342670,351.73,147.1,0.0,642.76,867.5,1003.8,Carboxypeptidase-like protein,4186
3087,LdBPK_342700,4026.5,3616.5,2891.8,3603.8,3910.8,3446.7,"selenocysteine-specific elongation factor, putative",4188
3088,LdBPK_342710,19657.0,11195.0,13009.0,16187.0,8820.5,19676.0,serine acetyltransferase,4189
3089,LdBPK_342720,15199.0,15019.0,14898.0,13941.0,9409.7,12008.0,"hypothetical protein, conserved",4190
3090,LdBPK_342740,11151.0,23613.0,41200.0,45912.0,18314.0,15609.0,"patatin-like phospholipase, putative",4191
3091,LdBPK_342760,17861.0,12530.0,12707.0,12157.0,12718.0,21487.0,"hypothetical protein, conserved",4193
3092,LdBPK_342770,8209.3,6682.0,7718.3,7016.9,3471.3,4936.2,"hypothetical protein, conserved",4194
3093,LdBPK_342790,14568.0,19049.0,15342.0,14189.0,16995.0,18837.0,"hypothetical protein, unknown function",4196
3094,LdBPK_342810,45870.0,46046.0,43511.0,38414.0,50431.0,33152.0,Nucleoside diphosphate kinase 3,4197
3095,LdBPK_342820,3712.4,3074.9,3269.9,3196.7,3334.7,66.874,"hypothetical protein, unknown function",4198
3096,LdBPK_342830,357.25,0.0,360.62,387.33,146.64,0.0,"hypothetical protein, conserved",4199
3097,LdBPK_342850,2455.2,2448.0,2563.2,1971.7,2701.9,1993.9,"protein kinase, putative",4200
3098,LdBPK_342860,3240.0,2502.1,3128.6,5757.3,5529.6,2887.2,"Retinal Maintenance, putative",4201
3099,LdBPK_342880,238920.0,191770.0,176460.0,227040.0,226690.0,310470.0,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative",4203
3100,LdBPK_342890,5355.4,2749.2,4404.7,12651.0,16128.0,11024.0,mitochondrial carrier protein-like protein,4204
3101,LdBPK_044310,47085.0,29780.0,43692.0,38116.0,39794.0,57568.0,"hypothetical protein, conserved",4206
3102,LdBPK_044300,3243.3,63294.0,3311.0,43772.0,9508.4,55192.0,"AAA domain containing protein, putative",4207
3103,LdBPK_044290,11358.0,11726.0,10439.0,6083.8,4684.8,7489.4,"hypothetical protein, conserved",4208
3104,LdBPK_343000,795.29,662.47,815.17,607.49,386.03,2659.9,"aminophospholipid translocase, putative",4209
3105,LdBPK_343020,740.13,513.09,550.56,421.23,494.34,532.86,"hypothetical protein, conserved",4211
3106,LdBPK_343030,0.0,0.0,0.0,0.0,238.09,3046.2,"Alpha-keto-acid decarboxylase, putative",4212
3107,LdBPK_343060,0.0,251.0,564.96,0.0,0.0,0.0,"Zn-finger in ubiquitin-hydrolases and other protein, putative",4213
3108,LdBPK_343070,316.8,255.58,0.0,245.16,264.68,194.31,"hypothetical protein, conserved",4214
3109,LdBPK_343080,2113.3,1813.5,2036.4,4508.3,3299.2,6453.7,"Uncharacterized protein family UPF0054, putative",4215
3110,LdBPK_343100,8824.4,5756.9,4335.7,6546.3,0.0,9428.4,"hypothetical protein, conserved",4216
3111,LdBPK_343140,46319.0,28215.0,39701.0,55258.0,55281.0,36239.0,"D-Tyr-tRNA(Tyr) deacylase, putative",4217
3112,LdBPK_343150,3932.0,3550.1,3077.0,3668.8,2809.0,4091.2,"hypothetical protein, conserved",4218
3113,LdBPK_343170,988.03,850.15,1060.3,3939.8,4141.9,2654.5,"hypothetical protein, conserved",4220
3114,LdBPK_343180,0.0,1717.3,0.0,0.0,2141.2,0.0,"HECT-domain (ubiquitin-transferase), putative",4221
3115,LdBPK_343200,35289.0,22877.0,40974.0,37078.0,46122.0,51905.0,"metallo-beta-lactamase superfamily, putative",4222
3116,LdBPK_343210,28245.0,31873.0,26190.0,32612.0,39427.0,28779.0,"cleavage and polyadenylation specificity factor, putative",4223
3117,LdBPK_343240,19877.0,15093.0,19435.0,20210.0,17218.0,21908.0,"hypothetical protein, conserved",4224
3118,LdBPK_343250,60601.0,65562.0,58072.0,62387.0,56708.0,47256.0,"hypothetical protein, conserved",4225
3119,LdBPK_343260,14999.0,12497.0,13900.0,8698.1,11261.0,5563.1,"hypothetical protein, conserved",4226
3120,LdBPK_343270,4775.4,3314.4,3496.4,2563.8,3039.9,4812.9,"Tetratricopeptide repeat, putative",4227
3121,LdBPK_343280,145940.0,146800.0,125450.0,181260.0,166780.0,143320.0,"ruvb-like 1 DNA helicase, putative",4228
3122,LdBPK_343310,84.611,71.863,0.0,0.0,22.7,0.0,"hypothetical protein, conserved",4230
3123,LdBPK_343320,22960.0,18530.0,19615.0,12830.0,20114.0,24521.0,"LicD family, putative",4231
3124,LdBPK_343330,3519.2,3575.3,2427.3,5392.5,4971.6,3131.1,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",4232
3125,LdBPK_343340,20436.0,16428.0,25441.0,13930.0,12253.0,8856.4,"Ankyrin repeats (3 copies)/Ankyrin repeats (many copies), putative",4233
3126,LdBPK_343350,5458.6,4651.2,5998.9,3506.2,4449.7,5041.2,"hypothetical protein, conserved",4234
3127,LdBPK_343360,1158.5,823.96,869.4,1305.9,660.16,236.84,"hypothetical protein, conserved",4235
3128,LdBPK_343390,10204.0,9129.2,9446.2,7431.2,4807.9,13836.0,"Complex 1 protein (LYR family), putative",4237
3129,LdBPK_343410,28360.0,14370.0,21043.0,5358.9,46254.0,7101.9,"hypothetical protein, conserved",4239
3130,LdBPK_343440,612370.0,718000.0,660720.0,721860.0,559970.0,460560.0,"60S ribosomal protein L21, putative",4240
3131,LdBPK_343500,41500.0,34564.0,35456.0,40241.0,26168.0,10273.0,"hypothetical protein, conserved",4244
3132,LdBPK_343510,33188.0,32280.0,26657.0,10675.0,11616.0,6378.9,"Protein of unknown function (DUF501), putative",4245
3133,LdBPK_343530,25658.0,17496.0,31443.0,101090.0,99533.0,122040.0,serine palmitoyltransferase-like protein,4246
3134,LdBPK_343560,4581.7,4031.1,4413.2,4733.0,4394.0,5499.6,"actin-like protein, putative",4247
3135,LdBPK_343570,4872.9,5788.4,4945.7,4362.2,4681.4,11516.0,"hypothetical protein, conserved",4248
3136,LdBPK_343600,1583.0,2220.1,1263.4,1640.8,1706.6,1914.0,"hypothetical protein, conserved",4249
3137,LdBPK_343610,2829.9,530.42,1295.1,3815.9,3741.6,7977.0,"hypothetical protein, conserved",4250
3138,LdBPK_343620,1312.1,0.0,555.75,1444.1,1846.8,1762.0,"ribosomal protein L14, putative",4251
3139,LdBPK_343630,16321.0,20430.0,16269.0,31129.0,22719.0,24372.0,"TPR repeat, putative",4252
3140,LdBPK_343670,30224.0,19920.0,67177.0,54861.0,52355.0,41297.0,small nuclear ribonucleoprotein sm d3,4253
3141,LdBPK_343700,34934.0,29274.0,26782.0,22301.0,23515.0,25797.0,"hypothetical protein, conserved",4255
3142,LdBPK_343710,10231.0,7145.8,5343.9,6854.1,5033.8,15176.0,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative",4256
3143,LdBPK_343740,3159.8,2140.0,2009.0,3371.2,3479.2,7849.5,"expression site-associated protein 5 (ESAG5), putative",4257
3144,LdBPK_343750,4914.7,4004.7,4620.1,931.56,6225.6,7194.3,"target of rapamycin kinase 3, putative",4258
3145,LdBPK_343760,3389.9,4610.6,3562.5,3497.4,3098.9,7151.8,"hypothetical protein, conserved",4259
3146,LdBPK_343790,7245.7,7324.8,5712.3,5154.8,4850.8,4467.2,"HECT-domain (ubiquitin-transferase), putative",4260
3147,LdBPK_343800,11402.0,12852.0,11509.0,14823.0,13565.0,14501.0,"AP-1 adapter complex gamma subunit, putative",4261
3148,LdBPK_343820,3322.8,1169.9,2810.7,685.61,877.3,961.27,"hypothetical protein, conserved",4263
3149,LdBPK_343840,441110.0,436290.0,435930.0,405630.0,456860.0,551490.0,"hypothetical protein, conserved",4264
3150,LdBPK_343850,7859.4,5111.6,7316.5,8284.8,9557.4,10225.0,"hypothetical protein, conserved",4265
3151,LdBPK_343860,12548.0,7555.8,5721.8,17208.0,21569.0,9051.3,"geranylgeranyltransferase, putative",4266
3152,LdBPK_343880,3615.2,2528.2,2337.4,2392.7,920.53,639.12,"conserved protein, unknown function",4267
3153,LdBPK_343910,2142.6,1361.2,1796.4,4367.0,3992.7,5837.8,"DnaJ domain containing protein, putative",4269
3154,LdBPK_344010,0.0,83.385,0.0,529.24,417.74,619.42,"Protein of unknown function (DUF1193), putative",4274
3155,LdBPK_344020,1788.1,984.79,2283.5,3180.8,2489.5,1414.1,"protein serine/threonine phosphatase, putativee",4275
3156,LdBPK_344030,28982.0,31137.0,26709.0,47895.0,39977.0,41646.0,"hypothetical protein, unknown function",4276
3157,LdBPK_344040,147.39,281.48,222.88,0.0,0.0,0.0,"hypothetical protein, conserved",4277
3158,LdBPK_344070,21429.0,26847.0,23342.0,16927.0,15971.0,21456.0,"FHA domain containing protein, putative",4278
3159,LdBPK_044260,0.0,0.0,0.0,4944.7,5916.3,4977.0,"NADH:ubiquinone oxidoreductase, ESSS subunit, putative",4283
3160,LdBPK_344160,3338.5,4480.5,3578.3,4844.3,3898.1,4112.3,Phosphatidylinositol 3-kinase tor2,4284
3161,LdBPK_344170,3741.2,2874.1,16024.0,4023.7,5448.1,5379.0,"13 kDa deflagellation-inducible protein, putative",4285
3162,LdBPK_344190,45520.0,29598.0,26127.0,30838.0,15031.0,10194.0,Double RNA binding domain protein 7,4287
3163,LdBPK_044270,10680.0,17275.0,18282.0,28009.0,21646.0,17975.0,"hypothetical protein, conserved",4289
3164,LdBPK_340860,20716.0,14286.0,18806.0,20375.0,6454.1,6195.2,"Transcription factor Pcc1, putative",4291
3165,LdBPK_341870,15162.0,11538.0,11187.0,4130.9,2932.4,6137.6,"hypothetical protein, conserved",4292
3166,LdBPK_341880,138040.0,118060.0,125970.0,122130.0,102180.0,97416.0,ubiquitin-like protein,4293
3167,LdBPK_341890,42092.0,58732.0,71771.0,89144.0,82535.0,115980.0,"hypothetical protein, conserved",4294
